TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,industry,other,service,workplace,superZone,IntExt,xi,yi,Students,area,socio,vehAdultFactor,SZ_new,ssz,settl_size,ORTHO,ARABS,REST,childEdu,adultEdu
3006,1421.4,1040.3,3641.3,553.7,619.6,408.6,632.8,1176.3,250.2,154.4397338,142.848643,456.8600439,754.158252,30,2,227.178985,752.19696,443,0.57,3,1,30,3,3,0,1,0,443,0
3007,1313.8,785.3,3366.1,511.9,572.8,377.7,584.9,1087.4,231.3,101.1833885,93.58932048,299.3183567,494.0975068,30,2,228.100112,752.248901,547,0.22,3,1,30,3,3,0,1,0,547,0
3008,2601,1527,6662.5,1013.2,1133.7,747.7,1157.8,2152.3,457.9,195.8776343,181.1765247,579.4406814,956.5073095,30,2,227.919525,751.769287,3332,0.66,3,1,30,3,3,0,1,0,3332,0
3009,1797.4,1151.1,4604.3,700.2,783.5,516.7,800.1,1487.4,316.4,143.1007885,132.360714,423.3174384,698.7880504,30,2,229.587295,751.519775,2130,1.99,3,1,30,3,3,0,1,0,1131,999
3010,3159.3,2137.3,9023.9,1527,1686.2,1081.8,1497.4,2665.5,566,177.684593,302.8596327,971.2036061,1451.822208,30,2,232.160552,751.193054,1229,0.72,3,1,30,3,3,0,1,0,1229,0
3011,1829.1,1068.7,5224.5,884.1,976.2,626.3,867,1543.2,327.7,87.66313125,149.4199541,479.1566211,716.276401,30,2,231.752319,750.336303,1300,1.35,3,1,30,3,3,0,1,0,1300,0
3012,1889.8,1184.9,5398.4,913.5,1008.7,647.2,895.8,1594.6,338.6,98.08191625,167.1785529,536.104505,801.4060298,30,2,231.358489,750.679138,3295,2.2,3,1,30,3,3,0,1,0,3295,0
3013,2246,1482.4,4306.9,600.8,698,494.8,752.7,1434.4,326.1,153.0797545,174.9628991,560.8834025,888.9260561,30,2,234.946548,751.362182,1070,2.26,3,1,30,3,2,0,1,0,1070,0
3101,4566.8,3083,12267.8,1543.2,1766,1217.2,2121.6,4482.4,1137.5,1217.096562,407.6687523,1266.076911,2890.742062,31,3,268.569976,799.720275,3032,78.32,3,1,31,5,2,0,0.99,0.01,3032,0
3102,704.9,708.2,2849.4,478.9,521.4,324.5,527,847.4,150.2,100.8361646,33.77526046,104.894175,239.4973015,31,3,262.620605,796.262207,754,33.76,3,1,31,5,2,0,1,0,754,0
3103,2370.8,1471.3,6286.6,930.9,998.5,600.7,1061,2188,507.5,285.0548125,95.45214423,296.480145,677.0031711,31,3,272.836456,793.273376,1887,18.6,2,1,31,5,2,0,1,0,1887,0
3104,2238.2,1845,7010.9,934,1083.3,765.7,1226.5,2428.4,572.9,287.6799095,96.33117211,299.2104588,683.2377578,31,3,272.880645,790.707519,1763,22.74,2,1,31,5,2,0,1,0,1763,0
3105,1041.5,573.8,2125.6,413.7,445.4,270.2,228.1,609.7,158.6,581.8223874,194.9064217,605.250533,1382.063717,31,3,266.522369,783.297241,1017,262.45,7,1,31,5,1,0,0,1,1017,0
3106,1612.9,988.7,4210.7,819.5,882.2,535.2,451.8,1207.8,314.1,770.8675221,258.1488321,801.9351965,1830.992376,31,3,275.828186,762.734497,1021,300.59,5,1,45,5,1,0,0,1,1021,0
3107,3104.6,2506.2,7723.3,1101.5,1214,775.8,869.9,2606.6,1155.4,1579.720762,529.0183568,1643.38702,3752.2098,31,3,265.6734,767.067565,2166,10.4,4,1,45,5,2,0.03,0,0.97,1438,728
3108,946.5,690,2054.8,399.9,430.5,261.2,220.5,589.4,153.3,356.6668909,119.4409399,371.0413593,847.168079,31,3,264.523895,758.235168,118,153.92,8,1,45,5,1,0,0,1,118,0
3109,506.7,393,1421.5,276.7,297.8,180.7,152.5,407.8,106,386.6462262,129.422052,402.2251257,918.3623372,31,3,270.009948,751.254211,975,90.14,5,1,46,5,1,0,0,1,975,0
3110,1744.9,1154.4,5797.3,1128.3,1214.7,736.9,622.1,1662.9,432.4,897.3605634,300.5537411,933.6699504,2131.452937,31,3,269.557647,747.276,1357,76.28,5,1,46,5,1,0.02,0,0.98,1357,0
3111,1923.5,1148.7,4144.5,806.6,868.4,526.8,444.7,1188.8,309.2,865.9356111,290.0285549,900.9734682,2056.810915,31,3,266.972717,739.777343,979,107.73,6,1,46,5,1,0,0,1,979,0
3201,1208.2,1020.9,2500.4,262.3,339.4,285.3,386.2,868.1,359,812.8840222,272.1087144,845.6747528,1930.848654,32,3,253.564743,795.087829,5973,15.19,7,1,44,4,2,0,0,1,748,5225
3202,1725.6,2080.8,4301.2,650.3,667.2,358.9,479.5,1347,798.3,886.2677479,296.8014904,922.0184543,2105.188588,32,3,261.367858,791.010192,254,29.57,7,1,44,4,1,0,0,1,254,0
3203,1417.5,1504.5,3540.6,535.3,549.2,295.4,394.7,1108.8,657.1,807.3348454,270.3677144,839.9015174,1917.695987,32,3,256.949157,793.234863,198,23.18,7,1,44,4,1,0,0,1,198,0
3204,0,0,0,0,0,0,0,0,0,145.3735993,48.6823974,151.2522284,345.3014211,32,3,255.564224,790.950439,0,2.76,5,1,44,4,3,0,0,1,0,0
3205,3347,2690.8,8925.9,1196.6,1388.8,982.8,1140.8,3015.5,1201.4,1224.266811,409.9798291,1273.773809,2907.963149,32,3,254.414794,790.763549,2752,3.82,5,1,44,4,3,0,0,1,2752,0
3206,2477.3,1674.9,6606.7,885.7,1028,727.5,844.4,2232,889.2,367.4783818,123.0603679,382.3385017,872.8600522,32,3,252.984451,791.792175,786,2.85,4,1,44,4,3,0.02,0,0.98,786,0
3207,1936.7,1877.4,5165,692.4,803.7,568.7,660.1,1744.9,695.2,1880.79991,629.8382176,1956.855846,4467.405946,32,3,252.802139,789.883666,1216,3.76,5,1,44,4,3,0.01,0,0.99,1216,0
3208,1324.9,687,3533.2,473.6,549.8,389,451.6,1193.7,475.6,1385.971428,464.1311228,1442.017451,3292.055134,32,3,253.984451,789.728515,136,1.05,5,1,44,4,3,0,0,1,136,0
3209,2584.3,2269.9,6315.3,954.9,979.6,527,704,1977.8,1172.1,2166.852361,725.7433004,2254.308467,5146.876747,32,3,258.148559,784.522033,1632,106.3,7,1,44,4,1,0,0,1,1632,0
3210,2132,2034.9,5329.3,778.4,868.3,569.1,654.5,1837.8,621.4,665.0165837,222.7613561,691.895818,1579.602207,32,3,255.84465,771.590698,390,45.33,7,1,32,4,2,0,0,1,390,0
3211,1040.4,839.5,2326.2,351.7,360.8,194.1,259.3,728.5,431.7,448.0079038,150.0697135,466.1158874,1064.145302,32,3,255.285766,766.592102,129,19.88,7,1,32,4,1,0,0,1,129,0
3212,2724.9,1564.2,8377.7,1283.6,1462.1,998.8,1507.5,2650.5,475.2,831.9300662,278.6540279,865.520647,1976.11909,32,3,257.809875,765.150573,1896,19.15,3,1,32,4,2,0,0.89,0.11,1896,0
3213,3369.6,2764,9508.3,1584.3,1745,1113.5,1112.2,2778.1,1175.2,1523.959141,510.4011815,1585.470715,3619.831037,32,3,250.570571,765.431823,1568,5.29,4,1,32,4,2,0.27,0,0.73,1568,0
3214,0,0,0,0,0,0,0,0,0,955.3221321,319.9347637,993.912141,2269.160231,32,3,253.838073,763.689941,0,4.22,7,1,32,4,2,0,0,1,0,0
3215,1863.9,1220.9,3527,507.1,561,361.3,379.6,1158.6,559.4,619.7582985,207.6011372,644.808243,1472.100997,32,3,250.918746,764.06549,1336,12.79,7,1,32,4,2,0,0,1,1336,0
3216,801.3,334.8,1640.8,248.1,254.5,136.9,182.9,513.9,304.5,337.6482001,112.8294732,351.0917118,801.8094479,32,3,252.881607,761.527343,564,36.68,7,1,32,4,1,0,0,1,564,0
3301,550.1,522.5,1197.9,181.1,185.8,100,133.5,375.1,222.3,133.5755492,44.7342215,138.9582885,317.2680592,33,3,251.913253,792.575378,41,16.31,6,1,44,4,1,0,0,1,41,0
3302,1071.6,632.1,2326.2,339.7,379,248.4,285.7,802.1,271.2,554.7729796,185.7911087,577.1797032,1317.792396,33,3,250.563186,778.938232,154,59.59,7,1,44,4,1,0,0,1,154,0
3303,1091.8,587.7,2614.4,395.3,405.5,218.2,291.4,818.8,485.2,609.465026,204.0681905,634.009118,1447.626198,33,3,239.807723,773.456542,347,31.7,5,1,33,4,1,0,0,1,347,0
3304,228.1,208.5,764.7,115.6,118.6,63.8,85.2,239.5,141.9,526.8680718,176.5534623,548.1292421,1251.484816,33,3,237.090042,771.277404,349,20.46,4,1,34,4,1,0,0,1,349,0
3305,2018.1,1194.8,4560.5,772.9,848.3,537.1,580.6,1422.1,399.5,501.1292037,167.9418392,521.1589644,1190.230007,33,3,247.491226,771.169067,377,59.57,5,1,33,4,2,0.02,0.34,0.64,377,0
3306,0,0,0,0,0,0,0,0,0,687.12189,230.2729777,714.5856396,1631.980507,33,3,245.586212,770.33612,0,1.39,7,1,33,4,1,0,0,1,0,0
3307,1400.4,949.7,3442.5,387.8,451.3,320.9,565.5,1267,450,233.5957594,78.2282779,243.0130489,554.8584406,33,3,241.777954,770.148559,695,8.04,6,1,33,4,2,0,1,0,695,0
3308,785.1,501.5,1748.2,264.3,271.2,145.9,194.9,547.5,324.5,72.62077245,24.32386581,75.54431401,172.6058939,33,3,250.100341,768.44458,90,21.25,6,1,33,4,1,0.19,0,0.81,90,0
3309,1253.4,734.3,3969,600.1,615.7,331.2,442.4,1243,736.6,606.7534474,203.194088,631.2143918,1441.217394,33,3,242.599136,767.320556,970,20.42,3,1,33,4,1,0.29,0,0.71,970,0
3310,941,1130.6,4070.2,848,868.9,465.8,435.4,985.7,466.4,454.7228634,152.2558138,473.1530671,1080.146245,33,3,248.608703,764.504211,52,6.32,4,1,33,4,3,0.03,0,0.97,52,0
3311,1262.3,1396.7,5459.7,1137.5,1165.5,624.8,584,1322.2,625.6,528.5323477,176.9695989,549.9540963,1255.472897,33,3,247.490829,763.509704,3423,0.86,2,1,33,4,3,0.52,0,0.48,3423,0
3312,147.1,212,636.1,132.5,135.8,72.8,68,154,72.9,328.0812183,109.8521251,341.3785565,779.322362,33,3,246.912872,763.783691,1252,0.4,1,1,33,4,3,0,0,1,1252,0
3313,963.8,1429.2,4168.6,868.5,889.9,477.1,445.9,1009.5,477.7,592.5643616,198.4095729,616.581368,1407.574199,33,3,246.863113,762.77069,1250,0.5,2,1,33,4,3,0.61,0,0.39,1250,0
3314,1057.1,914.5,4572.3,952.6,976.1,523.3,489.1,1107.3,524,1215.071488,406.8449448,1264.3191,2886.27428,33,3,245.284118,763.786499,3101,4.16,2,1,33,4,3,0.69,0,0.31,134,2967
3315,1585.2,1714.1,6856.2,1428.4,1463.6,784.7,733.4,1660.4,785.7,366.7984649,122.8159023,381.6650375,871.2911015,33,3,245.819335,762.983215,2056,0.96,1,1,33,4,3,0.74,0,0.26,2056,0
3316,1245,2267.4,5385,1121.9,1149.6,616.3,576,1304.1,617.1,1047.153195,350.6205093,1089.594973,2487.40207,33,3,246.830245,762.248168,369,2.62,2,1,33,4,3,0.6,0,0.4,369,0
3317,1120.2,1499.7,4845.1,1009.4,1034.3,554.5,518.3,1173.3,555.2,628.628388,210.4849668,654.107092,1493.240493,33,3,248.119338,762.986877,644,1.17,4,1,33,4,3,0.15,0,0.85,644,0
3318,15.3,14.3,50.3,10.5,10.7,5.8,5.4,12.2,5.8,127.6275944,42.74180041,132.7837499,303.1594974,33,3,248.670654,762.222167,0,2.27,2,1,33,4,3,0,0,1,0,0
3319,432.2,509.6,1869.5,389.5,399.1,214,200,452.7,214.2,39.68751038,13.28865267,41.29607014,94.27349877,33,3,249.393753,761.865051,57,4.93,6,1,33,4,3,0.07,0,0.93,57,0
3320,110.8,130.7,479.5,99.9,102.4,54.9,51.3,116.1,54.9,5.089894757,1.704260179,5.296191394,12.09050864,33,3,247.378128,760.889099,26,5.05,4,1,33,4,3,0,0,1,26,0
3321,135.9,128.8,450.7,65.8,73.4,48.1,55.3,155.4,52.5,56.79961402,19.02410238,59.09066563,134.9079405,33,3,248.716094,757.476074,17,20.12,9,1,32,4,1,0,0,1,17,0
3322,1832.3,1322.3,3924.3,593.3,608.7,327.5,437.4,1229,728.3,432.3843722,144.8177323,449.7678736,1027.158053,33,3,243.792602,760.172119,608,43.62,7,1,33,4,1,0.07,0,0.93,608,0
3401,494.1,381.2,1361.4,223,232.6,130.8,155.4,474.4,145.1,269.0880091,90.17137724,279.946754,639.1724523,34,3,228.346786,777.382873,68,24.23,7,1,34,3,1,0,0,1,68,0
3402,805.6,543.1,2197.1,368.6,379.1,205.3,239.1,700.5,304.5,108.3254784,36.29986195,112.6968317,257.3086105,34,3,220.962341,776.000183,288,16.95,4,1,34,3,2,0,0.93,0.07,288,0
3403,1328.3,933.1,2746.1,449.7,469.3,263.9,313.4,957,292.7,524.3314254,175.7034322,545.4902323,1245.459447,34,3,221.38919,774.795471,366,22.01,7,1,34,3,1,0,0,1,366,0
3404,2065.7,1254.7,4470,447.3,555.8,440.5,759.6,1727.1,539.6,380.7864175,127.6015079,396.1526265,904.4928801,34,3,228.159957,772.602355,633,45.86,6,1,34,3,2,0,0.73,0.27,633,0
3405,1455,958.3,4317.3,582.5,679.9,485.9,781.2,1443.6,344.2,367.7334585,123.1837803,382.5180546,873.4734307,34,3,232.346343,769.684204,1383,3.75,4,1,34,3,2,0,1,0,1383,0
3406,926.2,610,2740.6,369.8,431.6,308.5,495.9,916.4,218.5,140.4931268,47.09671604,146.2171892,333.7345755,34,3,232.131881,769.138244,347,1.05,4,1,34,3,2,0,1,0,347,0
3407,1860.8,1130.9,5428.2,658,807.1,627.2,1006.6,1874.8,454.5,381.2689942,127.8106479,396.8029037,905.6859141,34,3,238.907699,765.928405,950,23.69,4,1,34,3,2,0,1,0,950,0
3408,1641.4,1064,4787.6,580.3,711.9,553.2,887.8,1653.5,400.8,235.7184459,79.01856104,245.3222403,559.9376802,34,3,234.475814,763.883483,1771,22.44,4,1,34,3,2,0,1,0,1771,0
3409,913.8,799.7,2666.3,323.2,396.5,308.1,494.4,920.9,223.2,73.97983567,24.79984177,76.99397028,175.7354941,34,3,236.22171,761.76416,334,14.51,4,1,34,3,2,0,1,0,334,0
3410,160.2,123,386.6,71,76.2,45.9,43.4,124.3,25.7,32.77663798,10.97864532,34.09838077,77.84074802,34,3,230.576583,762.506164,26,3,7,1,34,3,1,0,0,1,26,0
3411,604.4,423.3,1665.4,272.7,284.6,160.1,190.1,580.4,177.5,344.3643659,115.5075461,358.113361,818.1451452,34,3,229.633087,767.597534,81,9.31,7,1,34,3,1,0,0,1,81,0
3412,1467.2,1192.5,4293.1,605,670.8,434.1,483.6,1453.2,646.5,132.2927537,44.31423194,137.6426901,314.2281901,34,3,226.36325,769.890319,230,0.87,7,1,34,3,3,0,0.2,0.8,230,0
3413,0,0,0,0,0,0,0,0,0,1630.839491,546.2838848,1696.790854,3873.649365,34,3,226.402908,769.328735,0,0.67,5,1,34,3,3,0,0,1,0,0
3414,1419.5,1483.4,4153.6,585.3,649,420,467.9,1406,625.5,139.2200218,46.63466562,144.8500978,330.6821744,34,3,227.204757,769.564758,448,0.57,5,1,34,3,3,0,0.2,0.8,448,0
3415,1719.9,1578.9,5032.7,709.2,786.3,508.9,566.9,1703.6,757.9,495.1164307,166.073176,514.8843105,1176.303776,34,3,227.359115,768.29895,1623,2.62,6,1,34,3,3,0.1,0.2,0.7,1623,0
3416,1724.3,2018.2,5045.4,711,788.3,510.1,568.3,1707.9,759.8,625.6523921,209.5753881,650.9538571,1486.080025,34,3,226.208038,768.648132,979,1.75,3,1,34,3,3,0.04,0.2,0.76,979,0
3417,1544.5,988.7,4519.6,636.9,706.1,457,509.1,1529.9,680.6,626.241572,209.7727463,651.5668636,1487.479474,34,3,224.317382,768.293151,1596,2.82,5,1,34,3,3,0,0.2,0.8,1596,0
3418,463.7,309.8,1084.4,177.6,185.3,104.2,123.8,377.9,115.6,259.245392,86.84686547,269.6751961,615.8356221,34,3,224.645996,769.068237,688,2.21,7,1,34,3,1,0,0,1,688,0
3419,1570.8,910.6,3363,321.2,390.9,300,513.2,1216.4,621.2,182.8407274,61.25140327,190.1966651,434.3368738,34,3,224.069046,770.347106,561,1,7,1,34,3,2,0,0,1,561,0
3420,0,0,0,0,0,0,0,0,0,300.3983509,100.6330526,312.483796,713.5941893,34,3,225.148727,770.149719,0,0.51,7,1,34,3,2,0,1,0,0,0
3421,2732.3,1622.1,5576.1,747.5,873.2,625.1,530.5,1965.6,834.2,774.7129942,259.5162461,806.0427074,1840.218301,34,3,225.684722,766.671447,1690,4.88,9,1,34,3,2,0,0,1,1690,0
3422,1410.5,1054.1,3099.8,520.1,534.9,289.7,337.3,988.3,429.6,642.7277879,215.2198409,668.7066868,1526.705155,34,3,221.73561,767.55725,208,19.16,7,1,34,3,1,0,0,1,208,0
3423,2869.5,1828.3,7020.1,802.8,971.4,738.6,1258.5,2548.6,700.1,273.2846604,91.50480718,284.2996177,649.128755,34,3,230.550155,764.762817,1264,7.55,4,1,34,3,2,0,0.94,0.06,1264,0
3424,2955.3,2172.4,9775.7,1570.4,1768.7,1181.7,1803,2848.4,603.4,439.0343491,147.0665822,456.7840471,1042.835765,34,3,228.393325,763.699462,2885,14.17,3,1,34,3,2,0,1,0,2885,0
3425,0,0,0,0,0,0,0,0,0,1884.257357,631.1734371,1960.299754,4475.568984,34,3,225.727645,764.431335,0,2.81,0,1,34,3,1,0,0,1,0,0
3426,2834.3,1882.6,8006.9,1311.3,1368.2,769.5,913.9,2790.5,853.5,194.8833278,65.22910482,202.8170073,462.9749486,34,3,224.846023,765.146911,1784,13.84,4,1,34,3,2,0,0.96,0.04,1784,0
3427,409.7,277.4,1109.7,188.1,206.4,130.7,141.3,346,97.2,22.43760768,7.516926385,23.3436213,53.29703788,34,3,237.906509,760.996276,199,2.57,4,1,34,3,1,0,1,0,199,0
3428,323,134.8,673.8,110.3,115.1,64.8,76.9,234.8,71.8,55.27197821,18.52038134,57.48891605,131.2950454,34,3,221.561706,771.183898,470,12.41,9,1,34,3,1,0,0,1,470,0
3429,515.4,355.5,1244.3,203.8,212.6,119.6,142,433.6,132.6,102.071609,34.20187197,106.1656621,242.4645719,34,3,217.822738,770.569152,46,1,9,1,34,3,1,0,0,1,46,0
3430,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,217.6669,769.751892,0,0.54,6,1,34,3,3,0,0,1,0,0
3501,725.6,476,1347.8,196.8,219.6,143.9,165.5,464.8,157.1,185.1539462,61.87156396,192.5258772,439.683029,35,3,253.645355,756.099548,70,33.71,8,1,35,4,1,0,0,1,70,0
3502,2058.3,1886.1,5455.8,775,835.3,508,645.5,1679.5,1012.6,1035.045054,346.7038921,1076.848513,2458.612766,35,3,248.133956,752.276916,1057,31.97,5,1,35,4,2,0.05,0.27,0.68,1057,0
3503,366.8,302.3,1024.7,154.9,159,85.5,114.2,320.9,190.2,264.4530563,88.55712393,275.1034915,628.1529723,35,3,243.084915,751.201904,84,31.36,8,1,35,4,1,0,0,1,84,0
3504,166.7,90.2,510.6,86.5,95,60.1,65,159.2,44.7,63.41342195,21.24314523,65.98249654,150.6332116,35,3,241.162994,753.355773,34,9.24,5,1,35,4,1,0,0,1,34,0
3505,117,93.4,326.9,55.4,60.8,38.5,41.6,101.9,28.6,42.49593674,14.2523495,44.22580206,100.9632086,35,3,237.550125,756.487487,14,4.94,7,1,3,4,1,0,0,1,14,0
3506,3212.6,2046.7,9142.3,1382.3,1418.2,762.9,1019.1,2863.1,1696.8,546.4308429,183.0513067,568.5684527,1298.000175,35,3,240.194061,754.790649,1556,4.2,3,1,30,4,3,0,1,0,1556,0
3507,2215.9,1707.7,6304.6,953.2,978,526.1,702.8,1974.4,1170.1,261.2752445,87.52576019,271.8603157,620.6372086,35,3,237.62265,755.331298,1362,1.48,3,1,30,4,3,0,1,0,1362,0
3508,1861.8,1142.7,5298,801,821.8,442.1,590.6,1659.2,983.3,426.8328997,142.986658,444.1252255,1013.905393,35,3,238.448776,754.606628,453,5.33,3,1,30,4,3,0,1,0,453,0
3509,1096.6,728.1,3120.8,471.9,484.1,260.4,347.9,977.3,579.2,220.0601632,73.71893619,228.9754836,522.7342748,35,3,238.755142,753.062561,2329,9.7,3,1,30,4,3,0,1,0,2329,0
3510,2653.8,1743.8,6438.5,806.2,938,666.7,1101.7,2290.2,635.6,524.0034787,175.5217157,545.2242122,1244.622904,35,3,238.362091,750.235961,1494,5.89,5,1,30,4,2,0,1,0,1494,0
3511,985.8,713,2370.5,441,474.3,287.1,243.3,688.6,236.1,237.6167211,79.61175613,247.2297053,564.4130511,35,3,245.987976,744.801147,218,35.6,6,1,35,4,1,0.05,0,0.95,218,0
3512,1244.6,571.2,3232.2,601.4,646.8,391.5,331.8,939,321.9,308.0082989,103.1959429,320.4690335,731.6147742,35,3,239.695938,744.982299,2015,21.42,6,1,35,4,1,0,0,1,2015,0
3513,0,0,0,0,0,0,0,0,0,919.5390851,307.8964712,956.5059655,2184.23108,35,3,245.542526,742.351196,0,17.19,2,1,35,4,1,0,0,1,0,0
3514,2538.7,2357.6,7905,1217.8,1316.9,807.2,902.3,2494.1,1166.7,699.5294147,234.2667102,727.7679415,1661.604446,35,3,249.485549,745.100097,1819,1.48,5,1,35,4,3,0,0,1,1819,0
3515,2962.9,2560.7,9225.8,1421.3,1537,942,1053,2910.8,1361.7,1224.993795,410.2404564,1274.44421,2909.749172,35,3,250.326156,744.683898,657,0.68,3,1,35,4,3,0.53,0,0.47,657,0
3516,936.4,849.1,2915.8,449.2,485.8,297.7,332.8,919.9,430.3,3265.306126,1093.524458,3397.119646,7756.138714,35,3,250.678695,743.273376,97,6.43,3,1,35,4,3,0.15,0,0.85,97,0
3517,1849.3,1880.3,5758.3,887.1,959.3,588,657.2,1816.8,849.9,427.2831584,143.0936537,444.5316781,1014.933154,35,3,249.414535,744.446044,1183,0.65,4,1,35,4,3,0,0,1,1183,0
3518,1492.2,1585.1,4646.2,715.8,774,474.4,530.3,1465.9,685.8,325.1995496,108.9066836,338.3271693,772.4521741,35,3,249.618835,744.003723,1077,0.5,4,1,35,4,3,0.06,0,0.94,1077,0
3519,2064.8,2078.8,6429.1,990.4,1071.1,656.5,733.8,2028.4,948.9,349.6477393,117.1251454,363.7408932,830.5079996,35,3,249.400955,743.415588,2473,1.13,6,1,35,4,3,0.02,0,0.98,2473,0
3520,3478.1,3232.8,10829.9,1668.4,1804.2,1105.8,1236.1,3416.9,1598.4,594.7638501,199.2342424,618.7368307,1412.725094,35,3,248.310531,743.457458,813,2.03,3,1,35,4,3,0.36,0,0.64,813,0
3521,1385.9,1432.2,4315.3,664.8,718.9,440.6,492.5,1361.5,636.9,777.4318927,260.3659484,809.0090749,1846.723599,35,3,248.701721,742.298217,42,2.46,2,1,35,4,3,0.26,0,0.74,42,0
3522,0,0,0,0,0,0,0,0,0,645.1843153,216.1241108,671.1895796,1532.487343,35,3,247.403945,742.767395,0,0.59,4,1,35,4,3,0,0,1,0,0
3523,846,682.1,2135.8,445,456,244.4,228.5,517.2,244.8,1333.044706,446.7005289,1386.676997,3166.422232,35,3,237.639205,739.819641,775,39.2,6,1,35,4,1,0,0,1,775,0
3524,1086.6,1207.6,2620.2,372.2,401.1,244,310,806.6,486.3,892.5277943,299.0876864,928.5993709,2120.075579,35,3,252.439773,737.323059,1208,13.7,6,1,35,4,1,0,0,1,1208,0
3525,0,0,0,0,0,0,0,0,0,547.6236841,183.5096921,569.7559356,1300.803859,35,3,251.122772,740.014587,0,0.22,0,1,35,4,1,0,0,1,0,0
3526,2042.5,1094.4,4256.9,604.7,651.7,396.4,503.6,1310.4,790.1,665.1756422,222.9015669,692.0587648,1580.032178,35,3,252.257614,734.208312,461,29.89,6,1,35,4,1,0,0,1,461,0
3527,1476.2,1043.2,4433.5,997.2,974.2,452.7,435.1,1039.7,534.7,401.9873644,134.6276405,418.3150047,954.8869288,35,3,248.043334,735.992065,516,31.64,3,1,35,4,2,0.54,0,0.46,516,0
3528,3182.7,1987.8,6121.7,1139,1224.9,741.4,628.3,1778.4,609.7,790.7909827,264.9223767,822.5076931,1878.498458,35,3,241.53189,732.71289,802,99.03,9,1,35,4,2,0,0,1,802,0
3529,1518.2,996.1,3610.8,367.5,456.6,361.9,622.6,1344.6,457.6,238.7885729,79.96958587,248.4246028,567.1888662,35,3,240.652023,736.810729,464,8.85,6,1,35,4,2,0,1,0,464,0
3530,541.6,789.4,1681.7,238.9,257.5,156.6,199,517.7,312.1,832.75183,278.821431,866.4346963,1978.046629,35,3,260.476013,737.336669,2836,34.96,6,1,46,4,1,0,0,1,591,2245
3531,761.7,1029.6,3042.1,432.1,465.7,283.3,359.9,936.5,564.6,1028.930598,344.5058797,1070.548438,2444.032697,35,3,255.438629,731.821838,446,13.49,6,1,35,4,1,0,0,1,446,0
3532,1300.9,1171.7,3141.2,446.2,480.9,292.5,371.6,967,583,482.3118878,161.521104,501.803949,1145.623419,35,3,253.597122,729.756225,756,28.69,7,1,35,4,1,0.03,0,0.97,756,0
3601,2224.8,1489.8,6674.4,1106.5,1204.4,749,1055.3,2067.1,492.1,118.9505415,39.85422236,123.7462595,282.5466195,36,3,237.530136,732.151672,1496,6.41,3,1,36,4,2,0,1,0,1496,0
3602,4291,2841.3,12041.8,1783.1,2035.1,1395.5,1917.9,3902.1,1008.2,694.4282969,232.6672869,722.4254986,1649.495373,36,3,234.109603,732.578247,3127,5.54,3,1,36,4,2,0,1,0,3127,0
3603,1556.5,1192.6,4977.1,926,995.9,602.8,510.8,1445.9,495.7,173.4520738,58.10806727,180.4088162,412.0298034,36,3,241.538787,727.764587,940,29.6,5,1,36,4,2,0,0.58,0.42,940,0
3604,2139.9,1251.2,5314.7,934.2,963.1,525,560.6,1717.6,614.4,708.3701533,237.1163339,736.9670981,1682.453585,36,3,232.595367,728.271301,2102,20.6,6,1,36,4,2,0,0.39,0.61,2102,0
3605,1583.9,982.2,4098.7,762.6,820.1,496.4,420.7,1190.7,408.2,310.3780516,103.9965555,322.8917665,737.2663736,36,3,241.637969,723.854431,485,45.16,5,1,36,4,2,0,1,0,485,0
3606,1426,856,4416.4,659,753.1,517.7,753.5,1434,299.1,324.4472538,108.7285156,337.603745,770.6431777,36,3,237.233535,725.22705,1924,10.5,3,1,36,4,2,0,0.46,0.54,1924,0
3607,0,0,0,0,0,0,0,0,0,2345.088762,785.6266725,2439.144591,5570.682671,36,3,235.187667,725.887695,0,11.16,0,1,36,4,1,0,0,1,0,0
3608,246.2,142.2,853.3,124.9,145.2,103.2,146.3,270.8,62.9,49.12768504,16.44475916,51.11097258,116.6834168,36,3,232.808212,725.236083,25,0.24,3,1,36,4,1,0,1,0,25,0
3609,3943.5,1536.7,10260.3,1451.7,1600.6,1023.7,1237.8,3309,1637.5,1148.496817,384.7303254,1194.83678,2727.951538,36,3,231.372024,725.702209,561,7.36,4,1,36,4,3,0.2,0,0.8,561,0
3610,0,0,0,0,0,0,0,0,0,1302.463719,436.3070781,1355.015994,3093.65934,36,3,230.290664,725.190307,0,0.49,3,1,36,4,3,0,0,1,0,0
3611,65,34.3,174.9,24.8,27.3,17.5,21.1,56.4,27.9,489.8769105,164.1018941,509.6426401,1163.573508,36,3,231.898956,726.966369,39,0.42,1,1,36,4,3,0,0,1,39,0
3612,4214.7,1683.4,11240,1590.3,1753.4,1121.5,1356,3625,1793.8,915.0472779,306.5280039,951.9679342,2173.453675,36,3,230.828674,727.107299,962,2.42,3,1,36,4,3,0.28,0,0.72,962,0
3613,0,0,0,0,0,0,0,0,0,373.2395508,125.0300146,388.2991543,886.5321968,36,3,229.859603,725.890625,0,0.52,5,1,36,4,3,0,0,1,0,0
